Longitude	Latitude	Height
-7.8375	38.6125	55.144
-7.8125	38.6125	55.167
-7.7875	38.6125	55.16
-7.7625	38.6125	55.172
-7.7375	38.6125	55.169
-7.7125	38.6125	55.167
-7.6875	38.6125	55.163
-7.6625	38.6125	55.146
-7.6375	38.6125	55.124
-7.6125	38.6125	55.105
-7.5875	38.6125	55.077
-7.5625	38.6125	55.055
-7.5375	38.6125	55.036
-7.5125	38.6125	54.995
-7.4875	38.6125	54.961
-7.4625	38.6125	54.932
-7.4375	38.6125	54.904
-7.4125	38.6125	54.869
-7.3875	38.6125	54.832
-7.3625	38.6125	54.804
-7.3375	38.6125	54.78
-7.3125	38.6125	54.766
-7.2875	38.6125	54.736
-7.2625	38.6125	54.714
-7.2375	38.6125	54.705
-7.2125	38.6125	54.713
-7.1875	38.6125	54.729
-7.1625	38.6125	54.753
-7.1375	38.6125	54.796
-7.1125	38.6125	54.837
-7.0875	38.6125	54.87
-7.0625	38.6125	54.904
-7.0375	38.6125	54.929
-7.0125	38.6125	54.952
-6.9875	38.6125	54.987
-6.9625	38.6125	55.016
-6.9375	38.6125	55.043
-6.9125	38.6125	55.05
-6.8875	38.6125	55.036
-6.8625	38.6125	55.013
-6.8375	38.6125	54.994
-6.8125	38.6125	54.962
-6.7875	38.6125	54.92
-6.7625	38.6125	54.873
-6.7375	38.6125	54.804
-6.7125	38.6125	54.763
-6.6875	38.6125	54.766
-6.6625	38.6125	54.797
-6.6375	38.6125	54.825
-6.6125	38.6125	54.85
-6.5875	38.6125	54.877
-6.5625	38.6125	54.907
-6.5375	38.6125	54.929
-6.5125	38.6125	54.952
-6.4875	38.6125	54.965
-6.4625	38.6125	54.984
-6.4375	38.6125	55.002
-6.4125	38.6125	55.014
-6.3875	38.6125	55.013
-6.3625	38.6125	55.007
-6.3375	38.6125	54.996
-6.3125	38.6125	54.981
-6.2875	38.6125	54.961
-6.2625	38.6125	54.935
-6.2375	38.6125	54.915
-6.2125	38.6125	54.887
-6.1875	38.6125	54.869
-6.1625	38.6125	54.855
-6.1375	38.6125	54.852
-6.1125	38.6125	54.855
-6.0875	38.6125	54.848
-6.0625	38.6125	54.828
-6.0375	38.6125	54.81
-6.0125	38.6125	54.788
-5.9875	38.6125	54.766
-10.0125	38.6375	50.717
-9.9875	38.6375	50.865
-9.9625	38.6375	50.99
-9.9375	38.6375	51.109
-9.9125	38.6375	51.226
-9.8875	38.6375	51.334
-9.8625	38.6375	51.448
-9.8375	38.6375	51.566
-9.8125	38.6375	51.681
-9.7875	38.6375	51.801
-9.7625	38.6375	51.908
-9.7375	38.6375	52.017
-9.7125	38.6375	52.133
-9.6875	38.6375	52.279
-9.6625	38.6375	52.427
-9.6375	38.6375	52.563
-9.6125	38.6375	52.672
-9.5875	38.6375	52.778
-9.5625	38.6375	52.867
-9.5375	38.6375	52.94
-9.5125	38.6375	53.015
-9.4875	38.6375	53.07
-9.4625	38.6375	53.1
-9.4375	38.6375	53.137
-9.4125	38.6375	53.155
-9.3875	38.6375	53.172
-9.3625	38.6375	53.188
-9.3375	38.6375	53.193
-9.3125	38.6375	53.188
-9.2875	38.6375	53.168
-9.2625	38.6375	53.156
-9.2375	38.6375	53.144
-9.2125	38.6375	53.147
-9.1875	38.6375	53.137
-9.1625	38.6375	53.123
-9.1375	38.6375	53.104
-9.1125	38.6375	53.1
-9.0875	38.6375	53.116
-9.0625	38.6375	53.139
-9.0375	38.6375	53.152
-9.0125	38.6375	53.157
-8.9875	38.6375	53.158
-8.9625	38.6375	53.166
-8.9375	38.6375	53.194
-8.9125	38.6375	53.251
-8.8875	38.6375	53.321
-8.8625	38.6375	53.401
-8.8375	38.6375	53.466
-8.8125	38.6375	53.52
-8.7875	38.6375	53.564
-8.7625	38.6375	53.617
-8.7375	38.6375	53.688
-8.7125	38.6375	53.779
-8.6875	38.6375	53.858
-8.6625	38.6375	53.913
-8.6375	38.6375	53.936
-8.6125	38.6375	53.969
-8.5875	38.6375	54.01
-8.5625	38.6375	54.033
-8.5375	38.6375	54.068
-8.5125	38.6375	54.104
-8.4875	38.6375	54.145
-8.4625	38.6375	54.192
-8.4375	38.6375	54.257
-8.4125	38.6375	54.316
-8.3875	38.6375	54.391
-8.3625	38.6375	54.469
-8.3375	38.6375	54.547
-8.3125	38.6375	54.627
-8.2875	38.6375	54.691
-8.2625	38.6375	54.755
-8.2375	38.6375	54.807
-8.2125	38.6375	54.842
-8.1875	38.6375	54.878
-8.1625	38.6375	54.911
-8.1375	38.6375	54.947
-8.1125	38.6375	54.985
-8.0875	38.6375	55.028
-8.0625	38.6375	55.052
-8.0375	38.6375	55.057
-8.0125	38.6375	55.052
-7.9875	38.6375	55.062
-7.9625	38.6375	55.058
-7.9375	38.6375	55.081
-7.9125	38.6375	55.095
-7.8875	38.6375	55.119
-7.8625	38.6375	55.145
-7.8375	38.6375	55.175
-7.8125	38.6375	55.197
-7.7875	38.6375	55.203
-7.7625	38.6375	55.203
-7.7375	38.6375	55.195
-7.7125	38.6375	55.181
-7.6875	38.6375	55.166
-7.6625	38.6375	55.148
-7.6375	38.6375	55.129
-7.6125	38.6375	55.113
-7.5875	38.6375	55.091
-7.5625	38.6375	55.069
-7.5375	38.6375	55.041
-7.5125	38.6375	55
-7.4875	38.6375	54.967
-7.4625	38.6375	54.944
-7.4375	38.6375	54.919
-7.4125	38.6375	54.901
-7.3875	38.6375	54.873
-7.3625	38.6375	54.848
-7.3375	38.6375	54.822
-7.3125	38.6375	54.793
-7.2875	38.6375	54.746
-7.2625	38.6375	54.711
-7.2375	38.6375	54.688
-7.2125	38.6375	54.683
-7.1875	38.6375	54.699
-7.1625	38.6375	54.72
-7.1375	38.6375	54.761
-7.1125	38.6375	54.795
-7.0875	38.6375	54.833
-7.0625	38.6375	54.867
-7.0375	38.6375	54.883
-7.0125	38.6375	54.911
-6.9875	38.6375	54.936
-6.9625	38.6375	54.968
-6.9375	38.6375	54.987
-6.9125	38.6375	54.989
-6.8875	38.6375	54.967
-6.8625	38.6375	54.94
-6.8375	38.6375	54.917
-6.8125	38.6375	54.882
-6.7875	38.6375	54.833
-6.7625	38.6375	54.779
-6.7375	38.6375	54.734
-6.7125	38.6375	54.707
-6.6875	38.6375	54.71
-6.6625	38.6375	54.72
-6.6375	38.6375	54.744
-6.6125	38.6375	54.78
-6.5875	38.6375	54.806
-6.5625	38.6375	54.84
-6.5375	38.6375	54.868
-6.5125	38.6375	54.896
-6.4875	38.6375	54.909
-6.4625	38.6375	54.929
-6.4375	38.6375	54.942
-6.4125	38.6375	54.951
-6.3875	38.6375	54.95
-6.3625	38.6375	54.941
-6.3375	38.6375	54.931
-6.3125	38.6375	54.916
-6.2875	38.6375	54.9
-6.2625	38.6375	54.877
-6.2375	38.6375	54.858
-6.2125	38.6375	54.832
-6.1875	38.6375	54.82
-6.1625	38.6375	54.813
-6.1375	38.6375	54.812
-6.1125	38.6375	54.817
-6.0875	38.6375	54.805
-6.0625	38.6375	54.787
-6.0375	38.6375	54.775
-6.0125	38.6375	54.753
-5.9875	38.6375	54.722
-10.0125	38.6625	50.925
-9.9875	38.6625	51.056
-9.9625	38.6625	51.169
-9.9375	38.6625	51.281
-9.9125	38.6625	51.393
-9.8875	38.6625	51.489
-9.8625	38.6625	51.591
-9.8375	38.6625	51.704
-9.8125	38.6625	51.83
-9.7875	38.6625	51.942
-9.7625	38.6625	52.047
-9.7375	38.6625	52.159
-9.7125	38.6625	52.282
-9.6875	38.6625	52.408
-9.6625	38.6625	52.526
-9.6375	38.6625	52.649
-9.6125	38.6625	52.762
-9.5875	38.6625	52.867
-9.5625	38.6625	52.956
-9.5375	38.6625	53.04
-9.5125	38.6625	53.105
-9.4875	38.6625	53.151
-9.4625	38.6625	53.181
-9.4375	38.6625	53.208
-9.4125	38.6625	53.232
-9.3875	38.6625	53.259
-9.3625	38.6625	53.274
-9.3375	38.6625	53.277
-9.3125	38.6625	53.281
-9.2875	38.6625	53.279
-9.2625	38.6625	53.264
-9.2375	38.6625	53.275
-9.2125	38.6625	53.269
-9.1875	38.6625	53.253
-9.1625	38.6625	53.225
-9.1375	38.6625	53.197
-9.1125	38.6625	53.178
-9.0875	38.6625	53.187
-9.0625	38.6625	53.184
-9.0375	38.6625	53.176
-9.0125	38.6625	53.179
-8.9875	38.6625	53.18
-8.9625	38.6625	53.183
-8.9375	38.6625	53.203
-8.9125	38.6625	53.25
-8.8875	38.6625	53.3
-8.8625	38.6625	53.376
-8.8375	38.6625	53.457
-8.8125	38.6625	53.54
-8.7875	38.6625	53.593
-8.7625	38.6625	53.645
-8.7375	38.6625	53.705
-8.7125	38.6625	53.773
-8.6875	38.6625	53.83
-8.6625	38.6625	53.873
-8.6375	38.6625	53.896
-8.6125	38.6625	53.932
-8.5875	38.6625	53.984
-8.5625	38.6625	54.02
-8.5375	38.6625	54.062
-8.5125	38.6625	54.093
-8.4875	38.6625	54.121
-8.4625	38.6625	54.167
-8.4375	38.6625	54.217
-8.4125	38.6625	54.28
-8.3875	38.6625	54.343
-8.3625	38.6625	54.418
-8.3375	38.6625	54.491
-8.3125	38.6625	54.569
-8.2875	38.6625	54.628
-8.2625	38.6625	54.696
-8.2375	38.6625	54.745
-8.2125	38.6625	54.788
-8.1875	38.6625	54.826
-8.1625	38.6625	54.854
-8.1375	38.6625	54.903
-8.1125	38.6625	54.939
-8.0875	38.6625	54.984
-8.0625	38.6625	55.011
-8.0375	38.6625	55.036
-8.0125	38.6625	55.042
-7.9875	38.6625	55.046
-7.9625	38.6625	55.048
-7.9375	38.6625	55.065
-7.9125	38.6625	55.09
-7.8875	38.6625	55.115
-7.8625	38.6625	55.155
-7.8375	38.6625	55.185
-7.8125	38.6625	55.207
-7.7875	38.6625	55.221
-7.7625	38.6625	55.219
-7.7375	38.6625	55.196
-7.7125	38.6625	55.182
-7.6875	38.6625	55.158
-7.6625	38.6625	55.144
-7.6375	38.6625	55.144
-7.6125	38.6625	55.119
-7.5875	38.6625	55.109
-7.5625	38.6625	55.089
-7.5375	38.6625	55.054
-7.5125	38.6625	55.023
-7.4875	38.6625	54.99
-7.4625	38.6625	54.981
-7.4375	38.6625	54.967
-7.4125	38.6625	54.96
-7.3875	38.6625	54.931
-7.3625	38.6625	54.891
-7.3375	38.6625	54.837
-7.3125	38.6625	54.77
-7.2875	38.6625	54.714
-7.2625	38.6625	54.666
-7.2375	38.6625	54.642
-7.2125	38.6625	54.636
-7.1875	38.6625	54.661
-7.1625	38.6625	54.681
-7.1375	38.6625	54.712
-7.1125	38.6625	54.75
-7.0875	38.6625	54.78
-7.0625	38.6625	54.814
-7.0375	38.6625	54.831
-7.0125	38.6625	54.858
-6.9875	38.6625	54.883
-6.9625	38.6625	54.904
-6.9375	38.6625	54.906
-6.9125	38.6625	54.908
-6.8875	38.6625	54.902
-6.8625	38.6625	54.88
-6.8375	38.6625	54.854
-6.8125	38.6625	54.807
-6.7875	38.6625	54.753
-6.7625	38.6625	54.705
-6.7375	38.6625	54.668
-6.7125	38.6625	54.646
-6.6875	38.6625	54.646
-6.6625	38.6625	54.659
-6.6375	38.6625	54.681
-6.6125	38.6625	54.712
-6.5875	38.6625	54.74
-6.5625	38.6625	54.783
-6.5375	38.6625	54.808
-6.5125	38.6625	54.837
-6.4875	38.6625	54.852
-6.4625	38.6625	54.867
-6.4375	38.6625	54.876
-6.4125	38.6625	54.881
-6.3875	38.6625	54.882
-6.3625	38.6625	54.876
-6.3375	38.6625	54.868
-6.3125	38.6625	54.855
-6.2875	38.6625	54.836
-6.2625	38.6625	54.821
-6.2375	38.6625	54.802
-6.2125	38.6625	54.777
-6.1875	38.6625	54.765
-6.1625	38.6625	54.772
-6.1375	38.6625	54.772
-6.1125	38.6625	54.771
-6.0875	38.6625	54.766
-6.0625	38.6625	54.752
-6.0375	38.6625	54.74
-6.0125	38.6625	54.709
-5.9875	38.6625	54.667
-10.0125	38.6875	51.133
-9.9875	38.6875	51.252
-9.9625	38.6875	51.359
-9.9375	38.6875	51.465
-9.9125	38.6875	51.568
-9.8875	38.6875	51.663
-9.8625	38.6875	51.759
-9.8375	38.6875	51.88
-9.8125	38.6875	52.001
-9.7875	38.6875	52.121
-9.7625	38.6875	52.219
-9.7375	38.6875	52.325
-9.7125	38.6875	52.447
-9.6875	38.6875	52.567
-9.6625	38.6875	52.672
-9.6375	38.6875	52.773
-9.6125	38.6875	52.861
-9.5875	38.6875	52.957
-9.5625	38.6875	53.053
-9.5375	38.6875	53.134
-9.5125	38.6875	53.202
-9.4875	38.6875	53.261
-9.4625	38.6875	53.295
-9.4375	38.6875	53.313
-9.4125	38.6875	53.336
-9.3875	38.6875	53.367
-9.3625	38.6875	53.388
-9.3375	38.6875	53.392
-9.3125	38.6875	53.395
-9.2875	38.6875	53.38
-9.2625	38.6875	53.375
-9.2375	38.6875	53.366
-9.2125	38.6875	53.356
-9.1875	38.6875	53.333
-9.1625	38.6875	53.293
-9.1375	38.6875	53.262
-9.1125	38.6875	53.245
-9.0875	38.6875	53.235
-9.0625	38.6875	53.224
-9.0375	38.6875	53.222
-9.0125	38.6875	53.22
-8.9875	38.6875	53.215
-8.9625	38.6875	53.22
-8.9375	38.6875	53.232
-8.9125	38.6875	53.245
-8.8875	38.6875	53.262
-8.8625	38.6875	53.324
-8.8375	38.6875	53.441
-8.8125	38.6875	53.573
-8.7875	38.6875	53.654
-8.7625	38.6875	53.693
-8.7375	38.6875	53.73
-8.7125	38.6875	53.765
-8.6875	38.6875	53.797
-8.6625	38.6875	53.828
-8.6375	38.6875	53.859
-8.6125	38.6875	53.904
-8.5875	38.6875	53.949
-8.5625	38.6875	54.004
-8.5375	38.6875	54.039
-8.5125	38.6875	54.064
-8.4875	38.6875	54.099
-8.4625	38.6875	54.132
-8.4375	38.6875	54.176
-8.4125	38.6875	54.233
-8.3875	38.6875	54.296
-8.3625	38.6875	54.365
-8.3375	38.6875	54.44
-8.3125	38.6875	54.509
-8.2875	38.6875	54.583
-8.2625	38.6875	54.649
-8.2375	38.6875	54.693
-8.2125	38.6875	54.747
-8.1875	38.6875	54.781
-8.1625	38.6875	54.823
-8.1375	38.6875	54.868
-8.1125	38.6875	54.9
-8.0875	38.6875	54.946
-8.0625	38.6875	54.979
-8.0375	38.6875	55.007
-8.0125	38.6875	55.023
-7.9875	38.6875	55.026
-7.9625	38.6875	55.041
-7.9375	38.6875	55.047
-7.9125	38.6875	55.073
-7.8875	38.6875	55.106
-7.8625	38.6875	55.146
-7.8375	38.6875	55.178
-7.8125	38.6875	55.211
-7.7875	38.6875	55.215
-7.7625	38.6875	55.207
-7.7375	38.6875	55.186
-7.7125	38.6875	55.176
-7.6875	38.6875	55.157
-7.6625	38.6875	55.149
-7.6375	38.6875	55.152
-7.6125	38.6875	55.144
-7.5875	38.6875	55.133
-7.5625	38.6875	55.112
-7.5375	38.6875	55.077
-7.5125	38.6875	55.045
-7.4875	38.6875	55.018
-7.4625	38.6875	55.019
-7.4375	38.6875	55.021
-7.4125	38.6875	55.017
-7.3875	38.6875	54.981
-7.3625	38.6875	54.923
-7.3375	38.6875	54.838
-7.3125	38.6875	54.747
-7.2875	38.6875	54.678
-7.2625	38.6875	54.626
-7.2375	38.6875	54.601
-7.2125	38.6875	54.585
-7.1875	38.6875	54.599
-7.1625	38.6875	54.628
-7.1375	38.6875	54.658
-7.1125	38.6875	54.693
-7.0875	38.6875	54.728
-7.0625	38.6875	54.761
-7.0375	38.6875	54.792
-7.0125	38.6875	54.805
-6.9875	38.6875	54.823
-6.9625	38.6875	54.828
-6.9375	38.6875	54.832
-6.9125	38.6875	54.834
-6.8875	38.6875	54.824
-6.8625	38.6875	54.819
-6.8375	38.6875	54.792
-6.8125	38.6875	54.747
-6.7875	38.6875	54.693
-6.7625	38.6875	54.644
-6.7375	38.6875	54.603
-6.7125	38.6875	54.578
-6.6875	38.6875	54.578
-6.6625	38.6875	54.589
-6.6375	38.6875	54.615
-6.6125	38.6875	54.656
-6.5875	38.6875	54.694
-6.5625	38.6875	54.726
-6.5375	38.6875	54.75
-6.5125	38.6875	54.78
-6.4875	38.6875	54.79
-6.4625	38.6875	54.8
-6.4375	38.6875	54.807
-6.4125	38.6875	54.811
-6.3875	38.6875	54.815
-6.3625	38.6875	54.815
-6.3375	38.6875	54.805
-6.3125	38.6875	54.793
-6.2875	38.6875	54.775
-6.2625	38.6875	54.76
-6.2375	38.6875	54.745
-6.2125	38.6875	54.728
-6.1875	38.6875	54.723
-6.1625	38.6875	54.72
-6.1375	38.6875	54.715
-6.1125	38.6875	54.715
-6.0875	38.6875	54.717
-6.0625	38.6875	54.704
-6.0375	38.6875	54.685
-6.0125	38.6875	54.646
-5.9875	38.6875	54.603
-10.0125	38.7125	51.331
-9.9875	38.7125	51.45
-9.9625	38.7125	51.558
-9.9375	38.7125	51.661
-9.9125	38.7125	51.759
-9.8875	38.7125	51.863
-9.8625	38.7125	51.974
-9.8375	38.7125	52.1
-9.8125	38.7125	52.213
-9.7875	38.7125	52.322
-9.7625	38.7125	52.421
-9.7375	38.7125	52.519
-9.7125	38.7125	52.62
-9.6875	38.7125	52.707
-9.6625	38.7125	52.798
-9.6375	38.7125	52.88
-9.6125	38.7125	52.965
-9.5875	38.7125	53.064
-9.5625	38.7125	53.153
-9.5375	38.7125	53.241
-9.5125	38.7125	53.317
-9.4875	38.7125	53.387
-9.4625	38.7125	53.44
-9.4375	38.7125	53.449
-9.4125	38.7125	53.47
-9.3875	38.7125	53.5
-9.3625	38.7125	53.522
-9.3375	38.7125	53.524
-9.3125	38.7125	53.513
-9.2875	38.7125	53.506
-9.2625	38.7125	53.489
-9.2375	38.7125	53.462
-9.2125	38.7125	53.431
-9.1875	38.7125	53.385
-9.1625	38.7125	53.326
-9.1375	38.7125	53.284
-9.1125	38.7125	53.265
-9.0875	38.7125	53.258
-9.0625	38.7125	53.261
-9.0375	38.7125	53.254
-9.0125	38.7125	53.258
-8.9875	38.7125	53.252
-8.9625	38.7125	53.255
-8.9375	38.7125	53.245
-8.9125	38.7125	53.235
-8.8875	38.7125	53.237
-8.8625	38.7125	53.297
-8.8375	38.7125	53.431
-8.8125	38.7125	53.587
-8.7875	38.7125	53.676
-8.7625	38.7125	53.713
-8.7375	38.7125	53.734
-8.7125	38.7125	53.752
-8.6875	38.7125	53.771
-8.6625	38.7125	53.801
-8.6375	38.7125	53.84
-8.6125	38.7125	53.872
-8.5875	38.7125	53.915
-8.5625	38.7125	53.96
-8.5375	38.7125	53.998
-8.5125	38.7125	54.022
-8.4875	38.7125	54.057
-8.4625	38.7125	54.083
-8.4375	38.7125	54.125
-8.4125	38.7125	54.182
-8.3875	38.7125	54.252
-8.3625	38.7125	54.335
-8.3375	38.7125	54.411
-8.3125	38.7125	54.491
-8.2875	38.7125	54.562
-8.2625	38.7125	54.629
-8.2375	38.7125	54.681
-8.2125	38.7125	54.719
-8.1875	38.7125	54.753
-8.1625	38.7125	54.8
-8.1375	38.7125	54.834
-8.1125	38.7125	54.872
-8.0875	38.7125	54.91
-8.0625	38.7125	54.937
-8.0375	38.7125	54.968
-8.0125	38.7125	54.992
-7.9875	38.7125	55.021
-7.9625	38.7125	55.028
-7.9375	38.7125	55.032
-7.9125	38.7125	55.053
-7.8875	38.7125	55.087
-7.8625	38.7125	55.122
-7.8375	38.7125	55.15
-7.8125	38.7125	55.19
-7.7875	38.7125	55.195
-7.7625	38.7125	55.19
-7.7375	38.7125	55.175
-7.7125	38.7125	55.17
-7.6875	38.7125	55.16
-7.6625	38.7125	55.148
-7.6375	38.7125	55.164
-7.6125	38.7125	55.174
-7.5875	38.7125	55.166
-7.5625	38.7125	55.145
-7.5375	38.7125	55.11
-7.5125	38.7125	55.077
-7.4875	38.7125	55.058
-7.4625	38.7125	55.063
-7.4375	38.7125	55.071
-7.4125	38.7125	55.067
-7.3875	38.7125	55.017
-7.3625	38.7125	54.934
-7.3375	38.7125	54.828
-7.3125	38.7125	54.734
-7.2875	38.7125	54.664
-7.2625	38.7125	54.607
-7.2375	38.7125	54.577
-7.2125	38.7125	54.551
-7.1875	38.7125	54.543
-7.1625	38.7125	54.565
-7.1375	38.7125	54.601
-7.1125	38.7125	54.634
-7.0875	38.7125	54.678
-7.0625	38.7125	54.703
-7.0375	38.7125	54.736
-7.0125	38.7125	54.753
-6.9875	38.7125	54.761
-6.9625	38.7125	54.766
-6.9375	38.7125	54.762
-6.9125	38.7125	54.761
-6.8875	38.7125	54.763
-6.8625	38.7125	54.752
-6.8375	38.7125	54.727
-6.8125	38.7125	54.685
-6.7875	38.7125	54.634
-6.7625	38.7125	54.58
-6.7375	38.7125	54.537
-6.7125	38.7125	54.509
-6.6875	38.7125	54.509
-6.6625	38.7125	54.526
-6.6375	38.7125	54.565
-6.6125	38.7125	54.608
-6.5875	38.7125	54.648
-6.5625	38.7125	54.675
-6.5375	38.7125	54.695
-6.5125	38.7125	54.718
-6.4875	38.7125	54.734
-6.4625	38.7125	54.744
-6.4375	38.7125	54.741
-6.4125	38.7125	54.745
-6.3875	38.7125	54.75
-6.3625	38.7125	54.751
-6.3375	38.7125	54.744
-6.3125	38.7125	54.732
-6.2875	38.7125	54.713
-6.2625	38.7125	54.696
-6.2375	38.7125	54.679
-6.2125	38.7125	54.667
-6.1875	38.7125	54.656
-6.1625	38.7125	54.665
-6.1375	38.7125	54.658
-6.1125	38.7125	54.652
-6.0875	38.7125	54.647
-6.0625	38.7125	54.638
-6.0375	38.7125	54.62
-6.0125	38.7125	54.58
-5.9875	38.7125	54.537
-10.0125	38.7375	51.521
-9.9875	38.7375	51.643
-9.9625	38.7375	51.762
-9.9375	38.7375	51.877
-9.9125	38.7375	51.985
-9.8875	38.7375	52.094
-9.8625	38.7375	52.214
-9.8375	38.7375	52.318
-9.8125	38.7375	52.416
-9.7875	38.7375	52.509
-9.7625	38.7375	52.601
-9.7375	38.7375	52.694
-9.7125	38.7375	52.765
-9.6875	38.7375	52.84
-9.6625	38.7375	52.901
-9.6375	38.7375	52.978
-9.6125	38.7375	53.063
-9.5875	38.7375	53.158
-9.5625	38.7375	53.253
-9.5375	38.7375	53.337
-9.5125	38.7375	53.422
-9.4875	38.7375	53.507
-9.4625	38.7375	53.571
-9.4375	38.7375	53.597
-9.4125	38.7375	53.603
-9.3875	38.7375	53.613
-9.3625	38.7375	53.621
-9.3375	38.7375	53.611
-9.3125	38.7375	53.591
-9.2875	38.7375	53.58
-9.2625	38.7375	53.564
-9.2375	38.7375	53.533
-9.2125	38.7375	53.476
-9.1875	38.7375	53.417
-9.1625	38.7375	53.351
-9.1375	38.7375	53.322
-9.1125	38.7375	53.309
-9.0875	38.7375	53.302
-9.0625	38.7375	53.298
-9.0375	38.7375	53.295
-9.0125	38.7375	53.285
-8.9875	38.7375	53.287
-8.9625	38.7375	53.289
-8.9375	38.7375	53.277
-8.9125	38.7375	53.264
-8.8875	38.7375	53.275
-8.8625	38.7375	53.331
-8.8375	38.7375	53.441
-8.8125	38.7375	53.563
-8.7875	38.7375	53.646
-8.7625	38.7375	53.688
-8.7375	38.7375	53.706
-8.7125	38.7375	53.727
-8.6875	38.7375	53.752
-8.6625	38.7375	53.791
-8.6375	38.7375	53.821
-8.6125	38.7375	53.85
-8.5875	38.7375	53.894
-8.5625	38.7375	53.919
-8.5375	38.7375	53.957
-8.5125	38.7375	53.976
-8.4875	38.7375	54.006
-8.4625	38.7375	54.041
-8.4375	38.7375	54.096
-8.4125	38.7375	54.165
-8.3875	38.7375	54.246
-8.3625	38.7375	54.324
-8.3375	38.7375	54.416
-8.3125	38.7375	54.496
-8.2875	38.7375	54.565
-8.2625	38.7375	54.627
-8.2375	38.7375	54.667
-8.2125	38.7375	54.707
-8.1875	38.7375	54.741
-8.1625	38.7375	54.777
-8.1375	38.7375	54.812
-8.1125	38.7375	54.838
-8.0875	38.7375	54.862
-8.0625	38.7375	54.889
-8.0375	38.7375	54.919
-8.0125	38.7375	54.944
-7.9875	38.7375	54.965
-7.9625	38.7375	54.984
-7.9375	38.7375	54.995
-7.9125	38.7375	55.02
-7.8875	38.7375	55.06
-7.8625	38.7375	55.084
-7.8375	38.7375	55.118
-7.8125	38.7375	55.141
-7.7875	38.7375	55.15
-7.7625	38.7375	55.172
-7.7375	38.7375	55.17
-7.7125	38.7375	55.163
-7.6875	38.7375	55.16
-7.6625	38.7375	55.167
-7.6375	38.7375	55.191
-7.6125	38.7375	55.2
-7.5875	38.7375	55.198
-7.5625	38.7375	55.183
-7.5375	38.7375	55.143
-7.5125	38.7375	55.102
-7.4875	38.7375	55.082
-7.4625	38.7375	55.09
-7.4375	38.7375	55.108
-7.4125	38.7375	55.097
-7.3875	38.7375	55.038
-7.3625	38.7375	54.95
-7.3375	38.7375	54.826
-7.3125	38.7375	54.724
-7.2875	38.7375	54.674
-7.2625	38.7375	54.625
-7.2375	38.7375	54.583
-7.2125	38.7375	54.535
-7.1875	38.7375	54.51
-7.1625	38.7375	54.507
-7.1375	38.7375	54.546
-7.1125	38.7375	54.584
-7.0875	38.7375	54.617
-7.0625	38.7375	54.661
-7.0375	38.7375	54.688
-7.0125	38.7375	54.72
-6.9875	38.7375	54.725
-6.9625	38.7375	54.725
-6.9375	38.7375	54.719
-6.9125	38.7375	54.716
-6.8875	38.7375	54.702
-6.8625	38.7375	54.684
-6.8375	38.7375	54.656
-6.8125	38.7375	54.61
-6.7875	38.7375	54.56
-6.7625	38.7375	54.509
-6.7375	38.7375	54.471
-6.7125	38.7375	54.447
-6.6875	38.7375	54.449
-6.6625	38.7375	54.477
-6.6375	38.7375	54.513
-6.6125	38.7375	54.559
-6.5875	38.7375	54.597
-6.5625	38.7375	54.623
-6.5375	38.7375	54.641
-6.5125	38.7375	54.656
-6.4875	38.7375	54.668
-6.4625	38.7375	54.677
-6.4375	38.7375	54.671
-6.4125	38.7375	54.677
-6.3875	38.7375	54.679
-6.3625	38.7375	54.681
-6.3375	38.7375	54.676
-6.3125	38.7375	54.662
-6.2875	38.7375	54.649
-6.2625	38.7375	54.625
-6.2375	38.7375	54.605
-6.2125	38.7375	54.601
-6.1875	38.7375	54.599
-6.1625	38.7375	54.602
-6.1375	38.7375	54.597
-6.1125	38.7375	54.593
-6.0875	38.7375	54.586
-6.0625	38.7375	54.573
-6.0375	38.7375	54.547
-6.0125	38.7375	54.525
-5.9875	38.7375	54.479
-10.0125	38.7625	51.727
-9.9875	38.7625	51.837
-9.9625	38.7625	51.966
-9.9375	38.7625	52.1
-9.9125	38.7625	52.213
-9.8875	38.7625	52.326
-9.8625	38.7625	52.436
-9.8375	38.7625	52.525
-9.8125	38.7625	52.608
-9.7875	38.7625	52.686
-9.7625	38.7625	52.772
-9.7375	38.7625	52.837
-9.7125	38.7625	52.892
-9.6875	38.7625	52.951
-9.6625	38.7625	53.008
-9.6375	38.7625	53.071
-9.6125	38.7625	53.151
-9.5875	38.7625	53.239
-9.5625	38.7625	53.341
-9.5375	38.7625	53.433
-9.5125	38.7625	53.523
-9.4875	38.7625	53.62
-9.4625	38.7625	53.695
-9.4375	38.7625	53.701
-9.4125	38.7625	53.691
-9.3875	38.7625	53.673
-9.3625	38.7625	53.644
-9.3375	38.7625	53.627
-9.3125	38.7625	53.622
-9.2875	38.7625	53.628
-9.2625	38.7625	53.621
-9.2375	38.7625	53.578
-9.2125	38.7625	53.527
-9.1875	38.7625	53.469
-9.1625	38.7625	53.432
-9.1375	38.7625	53.404
-9.1125	38.7625	53.377
-9.0875	38.7625	53.352
-9.0625	38.7625	53.336
-9.0375	38.7625	53.331
-9.0125	38.7625	53.326
-8.9875	38.7625	53.323
-8.9625	38.7625	53.329
-8.9375	38.7625	53.335
-8.9125	38.7625	53.345
-8.8875	38.7625	53.366
-8.8625	38.7625	53.408
